timestamp,zip_code,substation_id,temp_celsius,cloud_cover_pct,humidity_pct,gross_grid_load_mw,der_solar_gen_mw,der_battery_discharge_mw,net_load_mw,voltage_sensor_pu,frequency_hz
2023-02-05 08:00:00,19104,SUB-PHL-01,2.84,22.81,34.36,431.66,19.3,0.0,412.36,0.9936,59.974
2023-02-05 09:00:00,19102,SUB-PHL-01,4.09,92.22,72.85,441.22,2.75,0.0,438.47,0.9826,59.988
2023-02-05 10:00:00,19104,SUB-PHL-01,4.7,59.26,72.17,411.32,17.64,0.0,393.68,1.0002,60.019
2023-02-05 11:00:00,19103,SUB-PHL-02,5.34,37.99,66.84,437.04,29.95,0.0,407.09,1.0041,60.003
2023-02-05 12:00:00,19104,SUB-PHL-02,5.35,50.19,60.62,462.8,24.9,0.0,437.9,0.9802,60.015
2023-02-05 13:00:00,19104,SUB-PHL-02,8.83,60.51,56.03,457.2,19.07,0.0,438.13,0.9838,60.003
2023-02-05 14:00:00,19102,SUB-PHL-01,8.79,55.99,65.6,495.21,19.06,0.0,476.15,0.9883,60.027
2023-02-05 15:00:00,19102,SUB-PHL-02,4.01,48.64,44.0,602.13,18.16,0.0,583.97,0.9939,59.98
2023-02-05 16:00:00,19101,SUB-PHL-01,2.46,50.49,86.48,670.09,12.38,0.0,657.71,1.0016,60.027
2023-02-05 17:00:00,19104,SUB-PHL-02,3.86,17.64,65.33,689.93,10.66,6.9,672.37,0.9918,60.023
2023-02-05 18:00:00,19103,SUB-PHL-01,0.52,81.27,48.67,797.52,0.0,5.97,791.55,0.991,59.976
2023-02-05 19:00:00,19101,SUB-PHL-01,1.59,54.18,56.98,781.86,0.0,9.31,772.55,1.0148,60.013
2023-02-05 20:00:00,19101,SUB-PHL-01,-0.47,13.11,78.34,859.98,0.0,9.24,850.74,0.9858,59.999
2023-02-05 21:00:00,19101,SUB-PHL-02,-4.95,76.62,39.7,943.35,0.0,9.67,933.68,0.9998,59.988
2023-02-05 22:00:00,19102,SUB-PHL-02,0.39,93.24,47.57,841.77,0.0,0.0,841.77,1.0181,59.962
2023-02-05 23:00:00,19102,SUB-PHL-02,0.38,94.73,70.77,826.73,0.0,0.0,826.73,1.005,59.98
2023-02-06 00:00:00,19102,SUB-PHL-02,-4.49,36.9,48.93,1151.59,0.0,0.0,1151.59,1.0087,60.014
2023-02-06 01:00:00,19103,SUB-PHL-02,-3.87,13.55,77.55,1061.92,0.0,0.0,1061.92,0.9972,60.016
2023-02-06 02:00:00,19104,SUB-PHL-02,-2.02,51.84,37.83,976.01,0.0,0.0,976.01,0.9808,59.996
2023-02-06 03:00:00,19101,SUB-PHL-01,-1.13,11.26,75.76,880.43,0.0,0.0,880.43,1.0058,60.016
2023-02-06 04:00:00,19102,SUB-PHL-02,0.56,93.4,34.1,785.83,0.0,0.0,785.83,1.0053,60.019
2023-02-06 05:00:00,19104,SUB-PHL-01,4.47,18.36,30.76,658.68,0.0,0.0,658.68,0.9844,60.003
2023-02-06 06:00:00,19101,SUB-PHL-02,1.39,25.28,83.89,660.96,0.0,0.0,660.96,0.9985,59.986
2023-02-06 07:00:00,19104,SUB-PHL-02,1.44,40.66,64.88,618.82,7.68,0.0,611.14,1.0166,60.009
2023-02-06 08:00:00,19101,SUB-PHL-01,1.48,38.32,51.11,575.2,15.42,0.0,559.78,0.9882,60.01
2023-02-06 09:00:00,19104,SUB-PHL-02,3.81,79.47,43.96,568.0,7.26,0.0,560.74,0.9984,60.013
2023-02-06 10:00:00,19102,SUB-PHL-02,6.0,45.63,67.01,563.39,23.54,0.0,539.85,0.9984,60.017
2023-02-06 11:00:00,19104,SUB-PHL-02,10.16,17.08,60.54,514.66,40.05,0.0,474.61,1.0124,59.973
2023-02-06 12:00:00,19104,SUB-PHL-01,5.7,26.72,89.5,602.58,36.64,0.0,565.94,1.013,59.99
2023-02-06 13:00:00,19101,SUB-PHL-02,7.02,50.91,88.99,631.55,23.71,0.0,607.84,1.0104,59.962
2023-02-06 14:00:00,19104,SUB-PHL-01,6.04,14.75,68.1,697.96,36.91,0.0,661.05,0.9946,60.015
2023-02-06 15:00:00,19103,SUB-PHL-01,7.65,61.17,56.57,733.2,13.73,0.0,719.47,0.9829,59.996
2023-02-06 16:00:00,19101,SUB-PHL-02,9.29,56.57,59.47,756.98,10.86,0.0,746.12,0.994,60.009
2023-02-06 17:00:00,19104,SUB-PHL-02,1.97,71.47,70.95,951.31,3.69,12.29,935.33,1.0072,59.97
2023-02-06 18:00:00,19103,SUB-PHL-01,0.76,93.77,36.09,1054.8,0.0,11.73,1043.07,1.0081,60.028
2023-02-06 19:00:00,19101,SUB-PHL-02,2.53,91.23,49.7,1023.79,0.0,14.84,1008.95,1.0186,59.976
2023-02-06 20:00:00,19102,SUB-PHL-01,0.6,94.61,34.52,1115.36,0.0,5.98,1109.38,0.9981,60.015
2023-02-06 21:00:00,19101,SUB-PHL-01,1.9,24.47,34.4,1085.53,0.0,9.03,1076.5,1.0053,60.002
2023-02-06 22:00:00,19101,SUB-PHL-02,-1.42,13.16,41.75,1174.08,0.0,0.0,1174.08,1.0016,59.996
2023-02-06 23:00:00,19104,SUB-PHL-02,-3.81,30.23,59.12,1185.84,0.0,0.0,1185.84,0.986,59.995
2023-02-07 00:00:00,19103,SUB-PHL-01,-1.96,89.51,77.09,1093.72,0.0,0.0,1093.72,0.9984,59.987
2023-02-07 01:00:00,19101,SUB-PHL-01,-0.75,97.21,59.13,1013.55,0.0,0.0,1013.55,1.0018,60.026
2023-02-07 02:00:00,19101,SUB-PHL-01,-0.83,85.93,50.13,954.05,0.0,0.0,954.05,1.018,60.0
2023-02-07 03:00:00,19101,SUB-PHL-02,-0.66,11.0,34.94,870.45,0.0,0.0,870.45,0.9947,59.975
2023-02-07 04:00:00,19104,SUB-PHL-01,1.49,94.74,63.02,770.04,0.0,0.0,770.04,1.0192,59.992
2023-02-07 05:00:00,19101,SUB-PHL-02,2.91,42.34,46.28,677.13,0.0,0.0,677.13,1.0017,60.003
2023-02-07 06:00:00,19103,SUB-PHL-02,4.63,0.93,66.9,610.55,0.0,0.0,610.55,0.9897,60.018
2023-02-07 07:00:00,19104,SUB-PHL-01,4.45,44.24,88.63,585.62,7.22,0.0,578.4,0.9877,59.988
2023-02-07 08:00:00,19102,SUB-PHL-01,4.03,4.61,36.68,569.38,23.85,0.0,545.53,0.9857,59.989
2023-02-07 09:00:00,19102,SUB-PHL-02,5.69,54.39,42.73,517.51,16.13,0.0,501.38,0.9981,60.0
2023-02-07 10:00:00,19104,SUB-PHL-02,8.6,33.86,58.39,506.58,28.64,0.0,477.94,0.9809,60.017
2023-02-07 11:00:00,19103,SUB-PHL-02,5.06,47.34,88.12,582.18,25.43,0.0,556.75,0.9978,59.973
2023-02-07 12:00:00,19104,SUB-PHL-01,7.6,61.32,76.31,576.04,19.34,0.0,556.7,1.0195,60.01
2023-02-07 13:00:00,19104,SUB-PHL-01,5.9,86.88,83.89,642.89,6.34,0.0,636.55,1.0068,59.991
2023-02-07 14:00:00,19104,SUB-PHL-01,6.25,66.19,50.02,694.56,14.64,0.0,679.92,1.0104,59.994
2023-02-07 15:00:00,19104,SUB-PHL-02,7.95,43.4,89.52,721.49,20.01,0.0,701.48,0.9848,60.04
2023-02-07 16:00:00,19101,SUB-PHL-02,4.74,81.94,36.17,839.24,4.51,0.0,834.73,0.9989,59.996
2023-02-07 17:00:00,19102,SUB-PHL-01,3.25,90.56,33.18,934.96,1.22,8.39,925.35,0.9914,60.015
2023-02-07 18:00:00,19103,SUB-PHL-02,-0.86,11.98,81.34,1096.4,0.0,13.62,1082.78,1.0158,60.014
2023-02-07 19:00:00,19101,SUB-PHL-02,2.06,53.19,85.64,1041.88,0.0,7.49,1034.39,0.9873,59.976
2023-02-07 20:00:00,19102,SUB-PHL-01,0.65,28.45,35.44,1103.83,0.0,6.9,1096.93,0.9983,59.963
2023-02-07 21:00:00,19104,SUB-PHL-01,2.65,4.71,36.81,1068.47,0.0,9.49,1058.98,1.0035,60.016
2023-02-07 22:00:00,19102,SUB-PHL-02,-3.08,66.85,31.99,1186.74,0.0,0.0,1186.74,1.0006,59.978
2023-02-07 23:00:00,19102,SUB-PHL-02,-2.53,86.28,36.27,1164.39,0.0,0.0,1164.39,1.0132,59.967
2023-02-08 00:00:00,19101,SUB-PHL-02,-2.51,16.29,42.57,1085.61,0.0,0.0,1085.61,0.9893,60.021
2023-02-08 01:00:00,19101,SUB-PHL-01,0.31,81.24,88.2,988.77,0.0,0.0,988.77,0.9951,59.98
2023-02-08 02:00:00,19103,SUB-PHL-02,-2.53,85.34,70.07,994.81,0.0,0.0,994.81,1.0117,59.985
2023-02-08 03:00:00,19104,SUB-PHL-01,-0.99,91.43,76.71,884.88,0.0,0.0,884.88,1.0011,60.039
2023-02-08 04:00:00,19104,SUB-PHL-01,0.7,26.53,76.57,782.62,0.0,0.0,782.62,0.9961,59.967
2023-02-08 05:00:00,19104,SUB-PHL-02,1.07,90.4,62.1,727.54,0.0,0.0,727.54,0.9812,59.975
2023-02-08 06:00:00,19102,SUB-PHL-01,1.1,32.07,77.85,678.91,0.0,0.0,678.91,1.0101,59.991
2023-02-08 07:00:00,19102,SUB-PHL-02,3.67,55.23,65.75,597.18,5.79,0.0,591.39,1.0189,59.995
2023-02-08 08:00:00,19104,SUB-PHL-02,6.64,5.05,48.87,525.0,23.74,0.0,501.26,1.0048,59.982
2023-02-08 09:00:00,19103,SUB-PHL-01,3.47,4.39,63.67,569.84,33.8,0.0,536.04,1.0143,59.977
2023-02-08 10:00:00,19102,SUB-PHL-01,6.58,72.04,62.01,529.75,12.11,0.0,517.64,1.0007,60.03
2023-02-08 11:00:00,19103,SUB-PHL-02,5.42,44.45,79.41,579.21,26.83,0.0,552.38,0.9893,60.005
2023-02-08 12:00:00,19102,SUB-PHL-02,9.38,25.63,88.9,567.25,37.18,0.0,530.07,0.9806,60.012
2023-02-08 13:00:00,19101,SUB-PHL-01,3.77,19.04,54.66,655.76,39.1,0.0,616.66,1.0061,59.997
2023-02-08 14:00:00,19101,SUB-PHL-01,5.2,67.0,75.8,717.23,14.29,0.0,702.94,0.9997,60.006
2023-02-08 15:00:00,19104,SUB-PHL-01,6.28,0.04,35.99,739.6,35.34,0.0,704.26,1.0113,60.019
2023-02-08 16:00:00,19101,SUB-PHL-02,7.62,80.59,76.61,814.16,4.85,0.0,809.31,1.0078,59.98
2023-02-08 17:00:00,19102,SUB-PHL-01,3.15,7.92,52.29,930.61,11.92,9.22,909.47,1.0195,60.005
2023-02-08 18:00:00,19102,SUB-PHL-02,0.88,19.15,32.36,1042.82,0.0,7.79,1035.03,1.0004,60.014
2023-02-08 19:00:00,19101,SUB-PHL-01,4.46,38.62,51.79,994.54,0.0,7.5,987.04,0.9971,60.031
2023-02-08 20:00:00,19101,SUB-PHL-02,-3.41,48.49,66.64,1193.24,0.0,14.23,1179.01,0.9915,60.039
2023-02-08 21:00:00,19101,SUB-PHL-01,-5.94,35.5,37.16,1260.78,0.0,9.43,1251.35,0.9991,60.001
2023-02-08 22:00:00,19104,SUB-PHL-02,-1.46,32.07,85.44,1171.86,0.0,0.0,1171.86,1.0149,60.023
2023-02-08 23:00:00,19101,SUB-PHL-02,-3.85,96.39,34.66,1192.9,0.0,0.0,1192.9,0.9817,59.947
2023-02-09 00:00:00,19102,SUB-PHL-02,-4.92,64.16,85.8,1181.34,0.0,0.0,1181.34,1.0191,60.031
2023-02-09 01:00:00,19101,SUB-PHL-02,-1.29,2.34,72.43,1027.76,0.0,0.0,1027.76,1.0197,59.985
2023-02-09 02:00:00,19104,SUB-PHL-02,-1.72,43.02,49.78,973.79,0.0,0.0,973.79,1.0039,59.995
2023-02-09 03:00:00,19104,SUB-PHL-02,-2.55,87.5,53.45,913.23,0.0,0.0,913.23,0.9933,60.009
2023-02-09 04:00:00,19102,SUB-PHL-02,-2.94,30.15,74.45,848.39,0.0,0.0,848.39,0.9889,59.997
2023-02-09 05:00:00,19102,SUB-PHL-02,2.57,9.46,66.09,689.76,0.0,0.0,689.76,0.9911,60.004
2023-02-09 06:00:00,19101,SUB-PHL-02,3.42,75.84,70.3,637.78,0.0,0.0,637.78,0.982,60.032
2023-02-09 07:00:00,19102,SUB-PHL-01,3.21,60.6,53.35,593.31,5.1,0.0,588.21,0.999,59.992
2023-02-09 08:00:00,19103,SUB-PHL-01,8.31,57.03,59.27,516.08,10.74,0.0,505.34,0.9823,59.978
2023-02-09 09:00:00,19102,SUB-PHL-01,3.51,5.36,89.39,566.47,33.46,0.0,533.01,1.0087,60.036
2023-02-09 10:00:00,19103,SUB-PHL-02,3.4,14.05,42.84,577.3,37.22,0.0,540.08,0.9949,60.011
2023-02-09 11:00:00,19103,SUB-PHL-02,5.56,62.25,55.07,586.64,18.23,0.0,568.41,0.988,60.038
2023-02-09 12:00:00,19102,SUB-PHL-01,7.03,20.78,47.51,585.37,39.61,0.0,545.76,1.0018,60.017
2023-02-09 13:00:00,19103,SUB-PHL-01,7.43,50.41,75.91,633.39,23.95,0.0,609.44,1.019,59.974
2023-02-09 14:00:00,19102,SUB-PHL-01,5.97,54.49,75.84,723.85,19.71,0.0,704.14,1.0078,60.013
2023-02-09 15:00:00,19102,SUB-PHL-02,6.36,28.35,47.55,768.59,25.33,0.0,743.26,0.9997,59.98
2023-02-09 16:00:00,19104,SUB-PHL-02,2.12,94.84,34.88,907.96,1.29,0.0,906.67,1.0111,60.0
2023-02-09 17:00:00,19103,SUB-PHL-01,6.3,84.25,30.69,867.02,2.04,13.61,851.37,1.0095,59.998
2023-02-09 18:00:00,19103,SUB-PHL-01,1.95,72.24,55.65,1014.31,0.0,10.5,1003.81,1.0157,59.968
2023-02-09 19:00:00,19101,SUB-PHL-02,3.06,7.8,54.62,1013.46,0.0,5.51,1007.95,0.9882,59.984
2023-02-09 20:00:00,19102,SUB-PHL-01,0.3,10.61,89.3,1120.13,0.0,14.99,1105.14,1.0144,60.044
2023-02-09 21:00:00,19104,SUB-PHL-02,-0.5,49.28,58.19,1145.44,0.0,13.36,1132.08,0.992,60.005
2023-02-09 22:00:00,19104,SUB-PHL-01,-1.07,16.07,45.39,1147.18,0.0,0.0,1147.18,1.0176,59.996
2023-02-09 23:00:00,19101,SUB-PHL-01,-1.82,97.83,83.47,1147.58,0.0,0.0,1147.58,0.9912,60.036
2023-02-10 00:00:00,19103,SUB-PHL-02,-1.46,15.85,59.46,1074.33,0.0,0.0,1074.33,1.0171,59.992
2023-02-10 01:00:00,19104,SUB-PHL-02,0.08,48.75,65.95,1015.19,0.0,0.0,1015.19,1.0186,59.998
2023-02-10 02:00:00,19103,SUB-PHL-01,-1.68,36.41,35.74,979.16,0.0,0.0,979.16,0.9858,60.02
2023-02-10 03:00:00,19104,SUB-PHL-01,0.14,63.94,52.97,866.77,0.0,0.0,866.77,1.019,59.992
2023-02-10 04:00:00,19104,SUB-PHL-01,-0.43,12.9,86.65,808.1,0.0,0.0,808.1,0.9834,59.985
2023-02-10 05:00:00,19102,SUB-PHL-02,3.84,43.03,65.37,685.55,0.0,0.0,685.55,0.9887,59.955
2023-02-10 06:00:00,19103,SUB-PHL-02,0.9,27.47,50.67,687.89,0.0,0.0,687.89,0.9978,59.981
2023-02-10 07:00:00,19104,SUB-PHL-02,7.15,88.78,67.54,549.72,1.45,0.0,548.27,1.0197,59.981
2023-02-10 08:00:00,19102,SUB-PHL-02,4.67,4.06,84.62,559.63,23.98,0.0,535.65,0.9995,60.003
2023-02-10 09:00:00,19104,SUB-PHL-02,2.93,91.37,46.44,572.26,3.05,0.0,569.21,1.002,59.988
2023-02-10 10:00:00,19102,SUB-PHL-02,6.84,83.3,60.31,548.27,7.23,0.0,541.04,1.0078,60.043
2023-02-10 11:00:00,19102,SUB-PHL-01,5.72,29.76,87.52,564.07,33.92,0.0,530.15,1.0187,59.979
2023-02-10 12:00:00,19103,SUB-PHL-01,8.93,78.93,40.34,558.51,10.53,0.0,547.98,1.0113,60.028
2023-02-10 13:00:00,19102,SUB-PHL-01,5.78,3.12,73.18,665.7,46.79,0.0,618.91,0.989,60.004
2023-02-10 14:00:00,19104,SUB-PHL-02,5.69,96.69,66.87,709.45,1.43,0.0,708.02,0.9921,60.016
2023-02-10 15:00:00,19101,SUB-PHL-01,2.01,52.66,70.78,845.19,16.74,0.0,828.45,0.9839,60.015
2023-02-10 16:00:00,19104,SUB-PHL-02,3.85,30.33,51.07,853.76,17.42,0.0,836.34,1.0058,59.956
2023-02-10 17:00:00,19104,SUB-PHL-02,-1.3,36.26,48.83,1025.36,8.25,14.69,1002.42,0.9872,60.0
2023-02-10 18:00:00,19102,SUB-PHL-01,-0.92,6.64,71.05,1089.47,0.0,14.26,1075.21,0.9903,59.995
2023-02-10 19:00:00,19104,SUB-PHL-01,2.48,98.93,42.93,1033.03,0.0,13.49,1019.54,1.0155,59.977
2023-02-10 20:00:00,19102,SUB-PHL-02,1.32,3.93,55.18,1089.95,0.0,6.66,1083.29,0.9931,60.009
2023-02-10 21:00:00,19103,SUB-PHL-01,-0.43,65.49,41.29,1143.63,0.0,9.86,1133.77,1.0027,60.034
2023-02-10 22:00:00,19102,SUB-PHL-01,-4.01,44.27,30.5,1205.31,0.0,0.0,1205.31,0.9959,59.947
2023-02-10 23:00:00,19103,SUB-PHL-02,-2.67,94.89,88.2,1152.44,0.0,0.0,1152.44,0.983,59.989
2023-02-11 00:00:00,19101,SUB-PHL-01,-2.62,24.6,55.9,834.92,0.0,0.0,834.92,0.9945,59.975
2023-02-11 01:00:00,19104,SUB-PHL-01,-4.76,53.21,88.16,824.74,0.0,0.0,824.74,0.9963,60.001
2023-02-11 02:00:00,19103,SUB-PHL-02,1.07,48.24,38.42,700.4,0.0,0.0,700.4,1.0158,59.993
2023-02-11 03:00:00,19101,SUB-PHL-02,0.61,70.29,65.24,659.68,0.0,0.0,659.68,0.993,59.988
2023-02-11 04:00:00,19102,SUB-PHL-02,-0.55,6.8,42.06,600.12,0.0,0.0,600.12,0.9952,60.014
2023-02-11 05:00:00,19101,SUB-PHL-02,1.15,19.38,77.4,542.54,0.0,0.0,542.54,1.0113,60.033
2023-02-11 06:00:00,19103,SUB-PHL-02,2.81,21.46,77.02,490.94,0.0,0.0,490.94,1.0104,60.053
2023-02-11 07:00:00,19104,SUB-PHL-02,-0.4,73.82,36.76,502.14,3.39,0.0,498.75,1.0119,59.985
2023-02-11 08:00:00,19101,SUB-PHL-02,4.4,18.91,84.72,428.42,20.27,0.0,408.15,1.0182,59.964
2023-02-11 09:00:00,19101,SUB-PHL-01,4.56,57.35,41.68,416.57,15.08,0.0,401.49,1.0118,60.011
2023-02-11 10:00:00,19102,SUB-PHL-01,4.72,21.52,66.78,424.83,33.98,0.0,390.85,0.9963,60.032
2023-02-11 11:00:00,19102,SUB-PHL-02,6.66,86.16,89.14,423.16,6.68,0.0,416.48,1.0129,60.016
2023-02-11 12:00:00,19104,SUB-PHL-02,10.99,94.22,82.94,387.91,2.89,0.0,385.02,1.0003,60.032
2023-02-11 13:00:00,19102,SUB-PHL-02,8.5,51.85,87.39,459.02,23.25,0.0,435.77,0.9911,59.995
2023-02-11 14:00:00,19103,SUB-PHL-01,5.58,35.23,50.56,546.95,28.05,0.0,518.9,0.9921,59.988
2023-02-11 15:00:00,19103,SUB-PHL-02,7.07,23.41,36.33,554.98,27.08,0.0,527.9,0.989,60.002
2023-02-11 16:00:00,19101,SUB-PHL-01,7.69,4.98,41.3,592.58,23.76,0.0,568.82,0.9858,59.993
2023-02-11 17:00:00,19102,SUB-PHL-02,5.53,26.85,60.03,662.1,9.47,7.14,645.49,0.9874,60.013
2023-02-11 18:00:00,19102,SUB-PHL-02,2.51,65.42,77.59,726.7,0.0,9.01,717.69,0.9825,60.019
2023-02-11 19:00:00,19101,SUB-PHL-01,-0.2,53.36,39.01,825.63,0.0,5.59,820.04,1.0155,60.021
2023-02-11 20:00:00,19104,SUB-PHL-02,1.29,94.4,69.58,822.14,0.0,8.79,813.35,1.0172,60.01
2023-02-11 21:00:00,19102,SUB-PHL-02,-0.36,39.63,49.41,849.44,0.0,14.85,834.59,1.0035,60.005
2023-02-11 22:00:00,19102,SUB-PHL-01,-0.15,69.39,50.47,832.65,0.0,0.0,832.65,1.0136,60.016
2023-02-11 23:00:00,19104,SUB-PHL-02,-1.17,48.93,69.72,833.12,0.0,0.0,833.12,0.9873,59.961
2023-02-12 00:00:00,19102,SUB-PHL-02,-0.37,51.26,58.02,804.61,0.0,0.0,804.61,1.0161,60.004
2023-02-12 01:00:00,19103,SUB-PHL-01,-3.37,26.78,78.72,822.42,0.0,0.0,822.42,1.0003,60.001
2023-02-12 02:00:00,19103,SUB-PHL-01,0.84,45.5,39.36,704.77,0.0,0.0,704.77,0.9827,60.004
2023-02-12 03:00:00,19104,SUB-PHL-01,-0.61,47.08,77.4,647.29,0.0,0.0,647.29,0.9857,59.998
2023-02-12 04:00:00,19104,SUB-PHL-02,4.18,70.66,33.85,558.33,0.0,0.0,558.33,0.9924,60.009
2023-02-12 05:00:00,19103,SUB-PHL-01,-0.14,94.06,41.64,549.6,0.0,0.0,549.6,0.9817,59.989
2023-02-12 06:00:00,19103,SUB-PHL-01,6.0,32.93,69.37,444.44,0.0,0.0,444.44,0.9924,60.023
2023-02-12 07:00:00,19103,SUB-PHL-01,4.22,4.22,81.3,436.19,12.39,0.0,423.8,0.9824,60.009
2023-02-12 08:00:00,19103,SUB-PHL-01,3.73,49.63,45.16,434.72,12.59,0.0,422.13,0.9894,60.003
2023-02-12 09:00:00,19104,SUB-PHL-01,5.1,54.45,49.63,418.15,16.1,0.0,402.05,0.9906,59.986
2023-02-12 10:00:00,19104,SUB-PHL-02,6.22,16.84,62.23,402.8,36.01,0.0,366.79,1.0198,60.016
2023-02-12 11:00:00,19101,SUB-PHL-01,8.21,76.05,42.69,400.13,11.57,0.0,388.56,0.9894,60.004
2023-02-12 12:00:00,19104,SUB-PHL-01,8.58,98.49,78.67,427.47,0.76,0.0,426.71,0.9896,59.985
2023-02-12 13:00:00,19103,SUB-PHL-01,6.21,94.58,76.42,489.05,2.62,0.0,486.43,1.0075,59.999
2023-02-12 14:00:00,19102,SUB-PHL-01,6.81,19.71,38.72,528.8,34.77,0.0,494.03,1.0144,60.013
2023-02-12 15:00:00,19103,SUB-PHL-02,10.35,87.54,57.83,499.93,4.41,0.0,495.52,0.9955,60.011
2023-02-12 16:00:00,19103,SUB-PHL-01,8.49,70.45,76.49,579.85,7.39,0.0,572.46,1.015,60.01
2023-02-12 17:00:00,19104,SUB-PHL-01,4.7,45.38,50.24,666.73,7.07,7.65,652.01,0.9936,60.002
2023-02-12 18:00:00,19101,SUB-PHL-02,2.61,54.06,67.99,747.7,0.0,12.84,734.86,0.9879,60.021
2023-02-12 19:00:00,19102,SUB-PHL-01,1.48,84.96,33.01,794.59,0.0,9.55,785.04,0.9932,60.025
2023-02-12 20:00:00,19102,SUB-PHL-02,1.26,48.01,66.52,819.17,0.0,9.23,809.94,1.0044,60.015
2023-02-12 21:00:00,19101,SUB-PHL-02,-3.05,37.32,39.16,893.78,0.0,14.57,879.21,0.9947,59.988
2023-02-12 22:00:00,19103,SUB-PHL-01,-2.31,49.32,79.83,866.93,0.0,0.0,866.93,1.0069,59.979
2023-02-12 23:00:00,19104,SUB-PHL-02,-5.63,57.91,51.33,896.83,0.0,0.0,896.83,0.9895,59.989
2023-02-13 00:00:00,19103,SUB-PHL-01,-1.52,18.91,46.89,1086.41,0.0,0.0,1086.41,1.008,60.039
2023-02-13 01:00:00,19102,SUB-PHL-02,-0.86,90.09,80.45,1013.99,0.0,0.0,1013.99,0.9939,60.006
2023-02-13 02:00:00,19102,SUB-PHL-02,-2.62,67.42,33.01,981.61,0.0,0.0,981.61,0.9982,60.043
2023-02-13 03:00:00,19103,SUB-PHL-01,2.29,63.33,53.8,842.01,0.0,0.0,842.01,1.0023,59.998
2023-02-13 04:00:00,19102,SUB-PHL-02,-2.27,9.95,52.2,831.54,0.0,0.0,831.54,1.0074,59.995
2023-02-13 05:00:00,19104,SUB-PHL-01,-1.54,60.42,47.09,777.23,0.0,0.0,777.23,0.9895,59.999
2023-02-13 06:00:00,19102,SUB-PHL-02,3.13,12.1,84.71,657.3,0.0,0.0,657.3,1.0134,59.998
2023-02-13 07:00:00,19104,SUB-PHL-02,6.07,7.87,75.06,543.58,11.92,0.0,531.66,1.0089,59.985
2023-02-13 08:00:00,19103,SUB-PHL-02,8.55,52.73,33.84,509.51,11.82,0.0,497.69,0.9894,59.977
2023-02-13 09:00:00,19103,SUB-PHL-01,5.3,40.28,72.88,538.22,21.11,0.0,517.11,1.019,60.01
2023-02-13 10:00:00,19104,SUB-PHL-01,9.17,58.88,61.64,471.55,17.81,0.0,453.74,1.0066,60.021
2023-02-13 11:00:00,19104,SUB-PHL-01,7.43,8.92,84.05,530.53,43.99,0.0,486.54,0.9981,60.049
2023-02-13 12:00:00,19104,SUB-PHL-01,7.33,43.1,48.78,589.24,28.45,0.0,560.79,0.9863,59.991
2023-02-13 13:00:00,19102,SUB-PHL-02,9.27,17.48,64.45,617.86,39.85,0.0,578.01,1.0013,59.993
2023-02-13 14:00:00,19103,SUB-PHL-01,8.31,98.71,60.05,673.51,0.56,0.0,672.95,0.9866,59.985
2023-02-13 15:00:00,19102,SUB-PHL-01,3.06,56.12,59.37,818.16,15.51,0.0,802.65,0.9972,60.023
2023-02-13 16:00:00,19102,SUB-PHL-02,8.13,68.74,57.37,779.64,7.82,0.0,771.82,0.9963,60.016
2023-02-13 17:00:00,19104,SUB-PHL-01,6.73,32.54,42.34,878.02,8.73,14.95,854.34,1.0088,59.982
2023-02-13 18:00:00,19102,SUB-PHL-01,1.43,9.47,75.34,1044.84,0.0,10.56,1034.28,0.9877,59.982
2023-02-13 19:00:00,19101,SUB-PHL-02,2.18,97.59,57.08,1040.73,0.0,12.18,1028.55,1.0129,60.019
2023-02-13 20:00:00,19101,SUB-PHL-02,1.17,28.63,87.51,1074.94,0.0,6.55,1068.39,0.993,60.008
2023-02-13 21:00:00,19101,SUB-PHL-01,-0.34,42.38,45.65,1117.97,0.0,7.97,1110.0,0.9978,60.015
2023-02-13 22:00:00,19101,SUB-PHL-01,-2.75,64.99,70.96,1199.17,0.0,0.0,1199.17,1.0109,59.982
2023-02-13 23:00:00,19101,SUB-PHL-02,-3.5,2.47,86.44,1174.93,0.0,0.0,1174.93,1.005,59.962
2023-02-14 00:00:00,19104,SUB-PHL-01,-2.22,81.03,69.81,1104.82,0.0,0.0,1104.82,0.9923,59.983
2023-02-14 01:00:00,19102,SUB-PHL-01,0.34,53.66,82.28,975.56,0.0,0.0,975.56,0.9954,60.014
2023-02-14 02:00:00,19102,SUB-PHL-01,-0.42,27.82,79.65,938.17,0.0,0.0,938.17,0.9922,60.042
2023-02-14 03:00:00,19101,SUB-PHL-02,-1.45,6.16,51.61,893.15,0.0,0.0,893.15,1.0038,59.991
2023-02-14 04:00:00,19102,SUB-PHL-02,1.87,16.25,66.01,773.48,0.0,0.0,773.48,0.9933,60.046
2023-02-14 05:00:00,19101,SUB-PHL-01,-4.16,89.5,39.38,799.16,0.0,0.0,799.16,1.009,60.017
2023-02-14 06:00:00,19102,SUB-PHL-02,5.12,68.6,62.13,602.46,0.0,0.0,602.46,1.0032,59.972
2023-02-14 07:00:00,19104,SUB-PHL-01,0.64,24.99,43.83,627.59,9.71,0.0,617.88,0.9858,60.004
2023-02-14 08:00:00,19103,SUB-PHL-02,4.6,6.56,74.62,571.17,23.36,0.0,547.81,0.9924,60.017
2023-02-14 09:00:00,19101,SUB-PHL-02,4.12,69.06,61.68,559.54,10.94,0.0,548.6,0.9889,59.951
